ID;Nome;Região;Estado;IDH_2010;PIB_2018;Rodovia;Km;Lat.;Long.;Comprimento;Largura;Gestora;Tipo;Norma;N. de vãos;Superestrutura;Material Super;Encontro;Ano;Classe;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;VMD;X_SIRGAS2000;Y_SIRGAS2000;Litoral_Dist;Initial;Time;Final
000110;Ponte sobre o Rio Jequiá (LE);Northeast;AL;0.631;14.71;BR-101;148+180;-9.891233333;-36.135416667;352;13.7;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;3;;1922.559435;814174.4558594014;8905259.375847578;19734.700797374164;4;1;3
000111;Viaduto km 149,88 (LD);Northeast;AL;0.631;14.71;BR-101;149+880;-9.8942;-36.144816667;15;12;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1922.559435;813139.8824623125;8904939.839517836;20230.901047089577;4;1;4
000112;Viaduto km 149,88 (LE);Northeast;AL;0.631;14.71;BR-101;149+880;-9.894333333;-36.144766667;15;12;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1922.559435;813145.2439875563;8904925.033405881;20216.575614440928;4;1;4
000113;Viaduto km 154,30 (LD);Northeast;AL;0.631;14.71;BR-101;154+300;-9.89095;-36.188783333;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1922.559435;808317.212627356;8905340.616832808;23893.61797989067;4;1;4
000114;Viaduto km 154,30 (LE);Northeast;AL;0.631;14.71;BR-101;154+300;-9.8911;-36.188766667;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1922.559435;808318.9017927536;8905323.997997135;23880.569437631526;4;1;4
000115;Viaduto km 162,16 (LD);Northeast;AL;0.631;14.71;BR-101;162+160;-9.900383333;-36.257216667;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1922.559435;800797.7601316243;8904359.085654603;28457.498635701177;4;1;4
000116;Viaduto km 162,16 (LE);Northeast;AL;0.631;14.71;BR-101;162+160;-9.900533333;-36.257216667;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1922.559435;800797.623374493;8904342.483152527;28445.740163507762;4;1;4
000117;Viaduto km 166,50 (LD);Northeast;AL;0.631;14.71;BR-101;166+500;-9.899116667;-36.296583333;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;796478.544326701;8904534.611457422;31606.895428236556;4;1;4
000118;Viaduto km 166,50 (LE);Northeast;AL;0.631;14.71;BR-101;166+500;-9.899283333;-36.296583333;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;796478.394582692;8904516.164878696;31593.8293740689;4;1;4
000119;Ponte sobre o Rio Coruripe (LE);Northeast;AL;0.631;14.71;BR-101;170+710;-9.9103;-36.33225;118;13.4;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;792554.4316621205;8903328.43913265;33493.127910323004;4;1;4
000120;Ponte sobre o Rio Coruripe (LD);Northeast;AL;0.631;14.71;BR-101;170+720;-9.9097;-36.332183333;70.8;19.3;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;2;2;;1672.6626455;792562.2801278256;8903394.786612177;33535.00509942432;2;1;2
000121;Passagem Inferior km 170,87;Northeast;AL;0.631;14.71;BR-101;170+870;-9.909383333;-36.333533333;8;19.7;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;792414.4139026534;8903431.022002479;33664.40482591095;4;1;4
000122;Viaduto km 172,99;Northeast;AL;0.631;14.71;BR-101;172+990;-9.907016667;-36.350633333;36.9;24.3;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;790539.9806917625;8903707.94509659;35174.500787405545;4;1;4
000123;Viaduto km 176,64 (LD);Northeast;AL;0.631;14.71;BR-101;176+640;-9.89105;-36.3794;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;787397.1227592905;8905500.017538894;38654.49596861791;4;1;4
000124;Viaduto km 176,64 (LE);Northeast;AL;0.631;14.71;BR-101;176+640;-9.891183333;-36.379466667;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;787389.690644582;8905485.31871973;38649.20452747346;4;1;4
000125;Viaduto km 181,53 (LD);Northeast;AL;0.631;14.71;BR-101;181+530;-9.89725;-36.416566667;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;783313.1553206767;8904845.704736704;41046.678609843;4;1;4
000126;Viaduto km 181,53 (LE);Northeast;AL;0.631;14.71;BR-101;181+530;-9.897383333;-36.416483333;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;783322.1856017408;8904830.877881052;41029.76971050321;4;1;4
000127;Ponte sobre o Rio Piauí (LD);Northeast;AL;0.631;14.71;BR-101;191+680;-9.933033333;-36.4775;30.2;8.3;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;2;;1672.6626455;776596.6983203741;8900936.989491181;42958.33151239331;3;1;2
000128;Ponte sobre o Rio Piauí (LE);Northeast;AL;0.631;14.71;BR-101;191+680;-9.933166667;-36.477516667;29.8;13.65;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;776594.7575035368;8900922.247982353;42949.16489406793;4;1;4
000129;Viaduto km 194,41 (LD);Northeast;AL;0.631;14.71;BR-101;194+410;-9.934416667;-36.498766667;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;774262.2067852705;8900801.56220254;44496.11528170091;4;1;4
000130;Viaduto km 194,41 (LE);Northeast;AL;0.631;14.71;BR-101;194+410;-9.934566667;-36.498833333;14.95;11.95;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;774254.7673116121;8900785.017831743;44489.511265084584;4;1;4
000131;Viaduto km 200,19 (LD);Northeast;AL;0.631;14.71;BR-101;200+190;-9.9522;-36.542083333;37.8;11.95;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;769495.1293935054;8898869.165547365;46454.0183452452;4;1;4
000132;Viaduto km 200,19 (LE);Northeast;AL;0.631;14.71;BR-101;200+190;-9.952283333;-36.54195;37.8;11.95;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1672.6626455;769509.6885977695;8898859.835399726;46437.16306732398;4;1;4
000133;Ponte sobre o Rio Perucaba (LD);Northeast;AL;0.631;14.71;BR-101;203+420;-9.976383333;-36.558633333;29.3;11.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3894.819652;767659.7391948574;8896206.492977815;45837.90103477603;4;1;4
000134;Ponte sobre o Rio Perucaba (LE);Northeast;AL;0.631;14.71;BR-101;203+420;-9.976433333;-36.558483333;30;13.65;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3894.819652;767676.1530290614;8896200.838492973;45822.37168076305;4;1;4
000135;Ponte sobre o Rio Boacica (LD);Northeast;AL;0.631;14.71;BR-101;215+430;-10.038133333;-36.64325;69.3;11.5;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3894.819652;758328.8633121153;8889441.073006859;47540.32914643081;4;1;4
000136;Ponte sobre o Rio Boacica (LE);Northeast;AL;0.631;14.71;BR-101;215+430;-10.03825;-36.643166667;74.9;13.85;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3894.819652;758337.9098968117;8889428.09792917;47524.73100561497;4;1;4
000138;Ponte sobre o Rio Itiúba (LE);Northeast;AL;0.631;14.71;BR-101;233+960;-10.1158;-36.7665;70.4;13.65;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2680.824525;744753.8483113134;8880942.158590859;50976.54507459043;4;1;4
000139;Viaduto km 244,81 (LD);Northeast;AL;0.631;14.71;BR-101;244+810;-10.1817;-36.828633333;36;12.1;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2680.824525;737893.2486621877;8873697.002180405;50606.892427929815;4;1;4
000140;Viaduto km 244,81 (LE);Northeast;AL;0.631;14.71;BR-101;244+810;-10.18175;-36.828483333;36;12.1;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2680.824525;737909.6528948912;8873691.359974558;50591.3785635735;4;1;4
000141;Ponte sobre o Rio São Francisco (LD);Northeast;AL;0.631;14.71;BR-101;247+890;-10.207083333;-36.82;832.05;11.5;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;2532.792714;738820.6185268292;8870882.215661105;47947.83685338077;4;1;3
000142;Ponte sobre o Rio São Francisco (LE);Northeast;AL;0.631;14.71;BR-101;247+890;-10.20705;-36.8198;848;25.7;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2532.792714;738842.5635368804;8870885.75577934;47934.99984855577;4;1;4
000147;Ponte sobre o Riacho dos Macacos;Northeast;AL;0.631;14.71;BR-104;37+110;-9.175566667;-36.030116667;15;10;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;2498.8625615;826413.6782984833;8984384.18295033;66306.78794030371;3;1;3
000149;Ponte sobre o Riacho Branca Grande;Northeast;AL;0.631;14.71;BR-104;51+600;-9.259;-35.9755;15;10;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2766.4129005;832343.5927670212;8975097.433762245;55895.758203113364;4;1;4
000150;Ponte sobre o Rio Bulangi;Northeast;AL;0.631;14.71;BR-104;64+690;-9.332183333;-35.8992;30.5;10;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;2785.1696185;840664.5522075512;8966922.76544596;44298.60734667683;3;1;3
000153;Viaduto km 91,55 (LD);Northeast;AL;0.631;14.71;BR-104;91+550;-9.513483333;-35.8056;99.9;11.35;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;5462.577541500001;850774.3651805788;8946756.697503679;23738.687100120154;4;1;4
000154;Viaduto km 91,55 (LE);Northeast;AL;0.631;14.71;BR-104;91+550;-9.513483333;-35.8056;99.9;11.35;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;5462.577541500001;850774.3651805788;8946756.697503679;23738.687100120154;4;1;4
000155;Ponte sobre o Rio Moxotó;Northeast;AL;0.631;14.71;BR-110;;-9.295233333;-38.203033333;312;13.5;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;3;;3;;;587528.613956653;8972405.51383592;226361.8057771924;3;2;3
000156;Ponte Sobre o Riacho da Cachoeira;Northeast;AL;0.631;14.71;BR-110;9+280;-9.3734;-38.1758;66.6;14.4;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;3;;2;;717.2159194999999;590499.6012883164;8963755.747431444;218105.7366021318;3;2;2
000157;Ponte km 2,11;Northeast;AL;0.631;14.71;BR-316;2+110;-8.935333333;-37.8224;9;14.2;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;5;;4;;336.96572;629466.8170269239;9012087.104773458;225331.7846589839;5;2;4
000158;Ponte km 8,54;Northeast;AL;0.631;14.71;BR-316;8+540;-8.991716667;-37.805766667;9;14.2;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;5;;4;;336.96572;631275.5076463223;9005846.333484165;219609.51764450132;5;2;4
000159;Ponte sobre o Rio Croatá;Northeast;AL;0.631;14.71;BR-316;9+140;-8.996566667;-37.802983333;33.25;14.2;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;4;;4;;336.96572;631579.7549157701;9005309.019111982;219012.85728241337;4;2;4
000160;Ponte sobre o Rio Florêncio;Northeast;AL;0.631;14.71;BR-316;11+320;-9.013833333;-37.79235;11;14.2;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;4;;4;;336.96572;632742.468416218;9003395.81480072;216832.75899937667;4;2;4
000161;Ponte km 29,04;Northeast;AL;0.631;14.71;BR-316;29+400;-9.101366667;-37.661266667;9;14.2;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;5;;4;;336.96572;647117.6603258357;8993665.601978771;199820.6687453162;5;2;4
000162;Ponte sobre o Rio Canapi;Northeast;AL;0.631;14.71;BR-316;35+500;-9.116566667;-37.608666667;50;12.1;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;2;;2;;335.2033665;652892.644235766;8991962.850653846;194561.5830616002;2;2;2
000163;Ponte km 46,36;Northeast;AL;0.631;14.71;BR-316;46+360;-9.175616667;-37.530783333;17;14.2;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;5;;4;;335.2033665;661426.3115531448;8985398.455378072;183899.79891489985;5;2;4
000164;Ponte sobre o Riacho da Laje;Northeast;AL;0.631;14.71;BR-316;50+180;-9.199583333;-37.506083333;16.5;9.9;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1425.2571065;664129.7046222771;8982736.675320582;180106.51912587573;4;2;4
000166;Ponte sobre o Rio Capiá;Northeast;AL;0.631;14.71;BR-316;53+410;-9.215366667;-37.481283333;60;9.75;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1425.2571065;666847.5651774151;8980979.645050801;176949.10329396251;4;2;4
000168;Ponte km 71,430;Northeast;AL;0.631;14.71;BR-316;71+430;-9.303966667;-37.340616667;11;9.9;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;5;;;;;;4;;1425.2571065;682259.6026765774;8971111.505897457;159112.59261576593;5;6;4
000171;Ponte km 84,63;Northeast;AL;0.631;14.71;BR-316;84+630;-9.368666667;-37.246633333;12;11;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;3;;3;;1358.2213275;692549.7853955606;8963905.368916847;146762.79063425932;3;2;3
000172;Viaduto Deraldo Campos;Northeast;AL;0.631;14.71;BR-316;84+950;-9.369833333;-37.243916667;7.8;9.8;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1358.2213275;692847.5669311055;8963774.836458288;146461.10036592203;4;2;4
000174;Ponte Inservível sobre o Rio Gravatá;Northeast;AL;0.631;14.71;BR-316;91+000;-9.389283333;-37.197666667;13;5.7;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;2;;2;;1358.2213275;697917.1409453896;8961597.737425625;141357.21758309111;2;2;2
000179;Ponte Inservível sobre o Riacho São Francisco;Northeast;AL;0.631;14.71;BR-316;127+920;-9.392483333;-36.868083333;11;5.7;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;2;;2;;1105.4278505;734121.7653128953;8961040.831668729;115611.15221995773;2;2;2
000180;Ponte Inservível sobre o Riacho São Vicente;Northeast;AL;0.631;14.71;BR-316;127+300;-9.393083333;-36.87325;8.9;5.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;2;;2;;1105.4278505;733553.723765729;8960977.896449331;115963.92695277664;2;2;2
000182;Ponte Inservível sobre o Riacho Traipú;Northeast;AL;0.631;14.71;BR-316;132+460;-9.39055;-36.8263;60;5.9;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;2;;2;;1327.658409;738713.7103948416;8961226.56499292;112528.74557444875;2;2;2
000183;Ponte sobre o Riacho do Boi;Northeast;AL;0.631;14.71;BR-316;135+000;-9.3895;-36.803183333;30;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1327.658409;741254.268309881;8961326.921066599;110821.64484058479;4;2;4
000184;Ponte sobre Riacho Guedes;Northeast;AL;0.631;14.71;BR-316;148+690;-9.410583333;-36.683066667;30;13;DNIT;Federal Public;DNIT;;Box Girder;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1620.3698125;754436.7361920476;8958909.271447426;99865.81828473163;4;2;4
000185;Ponte Inservível km 148,71;Northeast;AL;0.631;14.71;BR-316;148+710;-9.410566667;-36.682833333;12.9;5.7;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;2;;2;;1620.3698125;754462.385555952;8958910.945864193;99849.05558570857;2;2;2
000186;Ponte sobre Riacho Salgado;Northeast;AL;0.631;14.71;BR-316;153+800;-9.431333333;-36.642616667;20;13;DNIT;Federal Public;DNIT;;Box Girder;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1620.3698125;758865.6976387941;8956583.6368377;95104.40152748082;4;2;4
000187;Viaduto sobre Ferrovia e AL-115;Northeast;AL;0.631;14.71;BR-316;154+790;-9.427216667;-36.6347;45;13;DNIT;Federal Public;DNIT;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;5;;5;;1620.3698125;759738.5841048653;8957033.268537529;94814.29370732355;5;2;5
000188;Ponte sobre o Riacho das Panelas;Northeast;AL;0.631;14.71;BR-316;157+650;-9.430933333;-36.615283333;8.5;8.3;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;2;;2;;1533.443958;761869.1322542403;8956607.520797066;93018.61941478364;2;2;2
000190;Pontilhão sobre o Rio do Anjo;Northeast;AL;0.631;14.71;BR-316;165+520;-9.486066667;-36.570116667;4;8.3;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1340.841331;766789.2120137473;8950472.546784233;85193.47290846905;4;2;4
000195;Ponte km 202,76;Northeast;AL;0.631;14.71;BR-316;202+760;-9.577316667;-36.304;7.8;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;1394.3144715;795948.2879355086;8940157.538405396;57412.99665901752;4;1;3
000197;Ponte sobre o Rio Porangaba;Northeast;AL;0.631;14.71;BR-316;216+180;-9.501966667;-36.21495;29.5;8.2;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;2;;1428.06357;805798.0333493181;8948419.765500745;56416.00887500119;4;1;2
000200;Ponte sobre o Rio Mundaú;Northeast;AL;0.631;14.71;BR-316;268+430;-9.579016667;-35.835366667;125;10.35;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;817.9525844999998;847435.9971878708;8939530.782844039;20916.705402922824;3;1;3
000202;Ponte sobre o Rio Varginha;Northeast;AL;0.631;14.71;BR-316;268+850;-9.576516667;-35.832816667;31;13.1;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;817.9525844999998;847718.7742147706;8939805.00845384;20914.518566390765;4;1;4
000203;Viaduto km 269,41 sobre Ferrovia;Northeast;AL;0.631;14.71;BR-316;269+410;-9.573766667;-35.82865;12.6;11.6;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;817.9525844999998;848179.4750518226;8940105.2769802;20806.354223386224;4;1;4
000206;Ponte sobre o Rio Gericó;Northeast;AL;0.631;14.71;BR-416;8+260;-8.901816667;-35.64165;20;10;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;705.92525;869432.7799504667;9014322.449396845;51124.3161000738;4;1;3
000209;Ponte sobre o Riacho Canastra;Northeast;AL;0.631;14.71;BR-416;43+590;-8.9634;-35.902983333;6;12.1;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;665.4529895000001;840599.72698728;9007755.542864926;69671.31998667771;4;1;4
000210;Ponte sobre o Rio Jacuípe;Northeast;AL;0.631;14.71;BR-416;44+680;-8.96655;-35.912083333;21.1;10.1;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;665.4529895000001;839595.076785537;9007415.234203996;70248.42520451837;4;1;4
000212;Ponte sobre o Riacho Capiazinho;Northeast;AL;0.631;14.71;BR-423;10+740;-9.150516667;-37.383283333;66;13.1;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1430.2949505;677648.8863316814;8988104.904167121;174474.07835639428;4;2;4
000214;Ponte sobre o Riacho Navio;Northeast;AL;0.631;14.71;BR-423;18+900;-9.1736;-37.453633333;55;13.1;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1430.2949505;669905.8426564313;8985585.905399121;178096.74979867507;4;2;4
000215;Ponte sobre o Riacho dos Touros;Northeast;AL;0.631;14.71;BR-423;20+570;-9.178283333;-37.468033333;45.5;13.1;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1430.2949505;668321.0827092952;8985074.724822141;178841.32520073507;4;2;4
000220;Pontilhão km 38,66;Northeast;AL;0.631;14.71;BR-423;38+660;-9.229233333;-37.624233333;4.8;8.9;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;2;;2;;1497.1426235;651134.0154268607;8979509.692553358;186901.29425666065;2;2;2
000226;Pontilhão sobre o Riacho do Gato;Northeast;AL;0.631;14.71;BR-423;67+140;-9.301483333;-37.873;4.6;8.35;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1443.9916385;623776.8604254429;8971616.071935948;200419.16738111235;4;2;4
000233;Pontilhão sobre o Riacho Quinze;Northeast;AL;0.631;14.71;BR-423;91+580;-9.365516667;-38.08505;4.2;10;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1335.8242595;600467.2539357811;8964602.798751356;211731.7455476001;4;2;4
000235;Pontilhão sobre o Riacho Vinte;Northeast;AL;0.631;14.71;BR-423;94+000;-9.372616667;-38.105916667;5.9;8.4;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;1335.8242595;598173.7889995436;8963823.620033663;212781.16491889162;4;2;4
000236;Ponte sobre o Riacho Cordeiro;Northeast;AL;0.631;14.71;BR-423;96+200;-9.3785;-38.1233;10.8;8.2;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;3;;3;;1335.8242595;596263.2670516302;8963177.891103951;213657.7526675791;3;2;3
000237;Ponte sobre o Canal da Lagoa Manguaba;Northeast;AL;0.631;14.71;BR-424;106+710;-9.693833333;-35.81645;136;11.3;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1380.6293995;849396.4637700957;8926798.64786681;10453.3259427983;3;1;3
000239;Ponte sobre o Rio Tupana;North;AM;0.674;27.06;BR-174;679+400;-4.183783333;-60.80805;352;10.8;DNIT;Federal Public;DNIT;;Beam;Composite;Not Informed;;;;;;;;;;;;;;4;;4;271.9509555;-1980665.1268403972;9501783.783191912;1281395.9931904;4;2;4
000240;Ponte sobre o Rio Castanho;North;AM;0.674;27.06;BR-174;743+660;-3.828566667;-60.366733333;315.3;10.7;DNIT;Federal Public;DNIT;;Beam;Composite;Not Informed;;;;;;;;;;;;;;4;;4;271.9509555;-1929162.4851164054;9545457.446939837;1216692.50744137;4;2;4
000241;Ponte sobre o Rio Araçá;North;AM;0.674;27.06;BR-174;805+330;-3.45155;-60.005366667;282;10.9;DNIT;Federal Public;DNIT;;Beam;Composite;Not Informed;;;;;;;;;;;;;;4;;4;429.599697;-1887228.4365261788;9591207.405100463;1160397.7116243592;4;2;4
000242;Ponte sobre o Rio Autaz Mirim;North;AM;0.674;27.06;BR-174;833+430;-3.285083333;-59.8645;176;11;DNIT;Federal Public;DNIT;;Beam;Composite;Not Informed;;;;;;;;;;;;;;4;;4;709.1663450000001;-1870917.8907553772;9611284.833177878;1137831.045276269;4;2;4
000243;Ponte sobre o Rio Curuçá;North;AM;0.674;27.06;BR-174;834+810;-3.2758;-59.854983333;99;9.2;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;;3;709.1663450000001;-1869810.4425704274;9612407.638759373;1136391.221140011;4;2;3
